STATION_ID LAT LON YEAR MONTH DAY HOUR MIN SEC TEMP_C WINDSPEED_M/S WINDDIRECTION_COMPASS PRECIPITATION_MM RELATIVEHUMIDITY_% DEWPOINT_C
KTNB 36.20000 -81.65000 2013 07 30 10 00 00 20.7 2.572 157 NaN 65.0 13.8 
KTNB 36.20000 -81.65000 2013 07 30 11 00 00 21.7 2.572 135 NaN 61.0 13.9 
KTNB 36.20000 -81.65000 2013 07 30 12 00 00 22.1 3.086 180 NaN 65.0 15.1 
KTNB 36.20000 -81.65000 2013 07 30 13 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 07 30 14 00 00 21.6 2.058 180 NaN 64.0 14.6 
KTNB 36.20000 -81.65000 2013 07 30 15 00 00 21.9 3.086 202 NaN 65.0 15.1 
KTNB 36.20000 -81.65000 2013 07 30 16 00 00 21.9 2.058 202 NaN 67.0 15.5 
KTNB 36.20000 -81.65000 2013 07 30 17 00 00 21.0 1.543 157 NaN 74.0 16.2 
KTNB 36.20000 -81.65000 2013 07 30 18 00 00 19.9 0.000 400 NaN 79.0 16.2 
KTNB 36.20000 -81.65000 2013 07 30 19 00 00 19.6 0.000 400 NaN 81.0 16.2 
KTNB 36.20000 -81.65000 2013 07 30 20 00 00 18.3 0.000 400 NaN 97.0 17.8 
KTNB 36.20000 -81.65000 2013 07 30 21 00 00 18.2 1.543 180 NaN 96.0 17.5 
KTNB 36.20000 -81.65000 2013 07 30 22 00 00 19.0 1.543 202 NaN 90.0 17.3 
KTNB 36.20000 -81.65000 2013 07 30 23 00 00 18.7 0.000 400 NaN 93.0 17.5 
KTNB 36.20000 -81.65000 2013 07 31 00 00 00 17.8 0.000 400 NaN 97.0 17.3 
KTNB 36.20000 -81.65000 2013 07 31 01 00 00 17.5 0.000 400 NaN 99.0 17.3 
KTNB 36.20000 -81.65000 2013 07 31 02 00 00 17.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 03 00 00 18.1 1.543 270 NaN 93.0 16.9 
KTNB 36.20000 -81.65000 2013 07 31 04 00 00 17.6 0.000 400 NaN 91.0 16.1 
KTNB 36.20000 -81.65000 2013 07 31 05 00 00 16.2 0.000 400 0.8 NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 06 00 00 15.8 0.000 400 1.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 07 00 00 15.7 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 08 00 00 15.7 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 09 00 00 16.4 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 10 00 00 17.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 11 00 00 16.5 1.543 135 NaN 96.0 15.9 
KTNB 36.20000 -81.65000 2013 07 31 12 00 00 16.5 0.000 400 0.3 98.0 16.2 
KTNB 36.20000 -81.65000 2013 07 31 13 00 00 17.1 0.000 400 NaN 96.0 16.5 
KTNB 36.20000 -81.65000 2013 07 31 14 00 00 17.0 0.000 400 0.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 15 00 00 18.1 0.000 400 1.0 NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 16 00 00 19.5 0.000 400 NaN 95.0 18.7 
KTNB 36.20000 -81.65000 2013 07 31 17 00 00 19.1 0.000 400 NaN 96.0 18.5 
KTNB 36.20000 -81.65000 2013 07 31 18 00 00 18.8 1.543 112 NaN 98.0 18.4 
KTNB 36.20000 -81.65000 2013 07 31 19 00 00 18.0 2.058 112 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 20 00 00 17.7 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 21 00 00 18.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 22 00 00 18.1 1.543 157 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 07 31 23 00 00 18.5 2.058 202 0.3 98.0 18.2 
KTNB 36.20000 -81.65000 2013 08 01 00 00 00 18.2 1.543 270 1.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 01 01 00 00 18.0 0.000 400 0.3 NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 01 02 00 00 17.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 01 03 00 00 17.9 3.086 292 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 01 04 00 00 18.2 0.000 400 NaN 99.0 18.1 
KTNB 36.20000 -81.65000 2013 08 01 05 00 00 18.4 2.572 270 0.5 99.0 18.2 
KTNB 36.20000 -81.65000 2013 08 01 06 00 00 18.6 3.601 315 NaN 97.0 18.1 
KTNB 36.20000 -81.65000 2013 08 01 07 00 00 18.8 4.115 292 NaN 96.0 18.1 
KTNB 36.20000 -81.65000 2013 08 01 08 00 00 19.7 5.658 292 NaN 90.0 18.0 
KTNB 36.20000 -81.65000 2013 08 01 09 00 00 21.4 5.144 292 NaN 79.0 17.6 
KTNB 36.20000 -81.65000 2013 08 01 10 00 00 21.2 3.601 315 NaN 74.0 16.4 
KTNB 36.20000 -81.65000 2013 08 01 11 00 00 21.9 3.601 270 NaN 69.0 15.9 
KTNB 36.20000 -81.65000 2013 08 01 12 00 00 24.2 5.658 292 NaN 56.0 15.0 
KTNB 36.20000 -81.65000 2013 08 01 13 00 00 23.1 5.658 338 NaN 57.0 14.2 
KTNB 36.20000 -81.65000 2013 08 01 14 00 00 23.9 3.601 292 NaN 56.0 14.6 
KTNB 36.20000 -81.65000 2013 08 01 15 00 00 24.3 3.601 315 NaN 53.0 14.2 
KTNB 36.20000 -81.65000 2013 08 01 16 00 00 23.7 3.601 338 NaN 57.0 14.6 
KTNB 36.20000 -81.65000 2013 08 01 17 00 00 23.0 4.115 315 NaN 61.0 15.0 
KTNB 36.20000 -81.65000 2013 08 01 18 00 00 23.2 4.115 270 NaN 62.0 15.6 
KTNB 36.20000 -81.65000 2013 08 01 19 00 00 21.7 2.058 270 NaN 67.0 15.4 
KTNB 36.20000 -81.65000 2013 08 01 20 00 00 21.0 3.086 292 NaN 71.0 15.5 
KTNB 36.20000 -81.65000 2013 08 01 21 00 00 20.0 2.572 292 NaN 76.0 15.7 
KTNB 36.20000 -81.65000 2013 08 01 22 00 00 19.0 3.086 270 NaN 88.0 16.9 
KTNB 36.20000 -81.65000 2013 08 01 23 00 00 18.6 3.086 292 NaN 93.0 17.5 
KTNB 36.20000 -81.65000 2013 08 02 00 00 00 18.3 2.058 270 NaN 95.0 17.5 
KTNB 36.20000 -81.65000 2013 08 02 01 00 00 18.0 3.086 315 NaN 95.0 17.2 
KTNB 36.20000 -81.65000 2013 08 02 02 00 00 17.7 3.086 292 NaN 96.0 17.0 
KTNB 36.20000 -81.65000 2013 08 02 03 00 00 17.3 2.572 292 NaN 97.0 16.8 
KTNB 36.20000 -81.65000 2013 08 02 04 00 00 17.1 1.543 292 NaN 97.0 16.6 
KTNB 36.20000 -81.65000 2013 08 02 05 00 00 17.0 2.058 270 NaN 97.0 16.5 
KTNB 36.20000 -81.65000 2013 08 02 06 00 00 16.8 1.543 270 NaN 96.0 16.2 
KTNB 36.20000 -81.65000 2013 08 02 07 00 00 17.0 2.572 270 NaN 94.0 16.0 
KTNB 36.20000 -81.65000 2013 08 02 08 00 00 18.2 4.115 315 NaN 77.0 14.1 
KTNB 36.20000 -81.65000 2013 08 02 09 00 00 20.2 5.144 270 NaN 67.0 13.9 
KTNB 36.20000 -81.65000 2013 08 02 10 00 00 21.0 3.601 270 NaN 63.0 13.6 
KTNB 36.20000 -81.65000 2013 08 02 11 00 00 22.9 2.572 292 NaN 54.0 13.0 
KTNB 36.20000 -81.65000 2013 08 02 12 00 00 23.7 2.058 270 NaN 50.0 12.8 
KTNB 36.20000 -81.65000 2013 08 02 13 00 00 24.7 2.058 270 NaN 46.0 12.2 
KTNB 36.20000 -81.65000 2013 08 02 14 00 00 24.8 1.543 247 NaN 46.0 12.5 
KTNB 36.20000 -81.65000 2013 08 02 15 00 00 25.4 1.543 225 NaN 56.0 15.9 
KTNB 36.20000 -81.65000 2013 08 02 16 00 00 24.3 2.572 338 NaN 53.0 14.0 
KTNB 36.20000 -81.65000 2013 08 02 17 00 00 23.8 5.144 270 NaN 52.0 13.5 
KTNB 36.20000 -81.65000 2013 08 02 18 00 00 23.0 3.086 315 NaN 54.0 13.2 
KTNB 36.20000 -81.65000 2013 08 02 19 00 00 22.0 2.058 270 NaN 61.0 14.1 
KTNB 36.20000 -81.65000 2013 08 02 20 00 00 18.7 0.000 400 NaN 85.0 16.2 
KTNB 36.20000 -81.65000 2013 08 02 21 00 00 18.2 0.000 400 NaN 92.0 16.8 
KTNB 36.20000 -81.65000 2013 08 02 22 00 00 16.8 0.000 400 NaN 97.0 16.3 
KTNB 36.20000 -81.65000 2013 08 02 23 00 00 16.4 0.000 400 NaN 98.0 16.1 
KTNB 36.20000 -81.65000 2013 08 03 00 00 00 16.4 0.000 400 NaN 98.0 16.1 
KTNB 36.20000 -81.65000 2013 08 03 01 00 00 15.9 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 03 02 00 00 16.3 0.000 400 NaN 98.0 16.0 
KTNB 36.20000 -81.65000 2013 08 03 03 00 00 15.9 0.000 400 NaN 98.0 15.6 
KTNB 36.20000 -81.65000 2013 08 03 04 00 00 16.0 0.000 400 NaN 99.0 15.9 
KTNB 36.20000 -81.65000 2013 08 03 05 00 00 16.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 03 06 00 00 17.0 0.000 400 NaN 98.0 16.7 
KTNB 36.20000 -81.65000 2013 08 03 07 00 00 17.4 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 03 08 00 00 20.1 1.543 270 NaN 85.0 17.5 
KTNB 36.20000 -81.65000 2013 08 03 09 00 00 20.6 5.144 292 NaN 80.0 17.1 
KTNB 36.20000 -81.65000 2013 08 03 10 00 00 21.4 4.115 315 NaN 73.0 16.3 
KTNB 36.20000 -81.65000 2013 08 03 11 00 00 23.2 4.630 292 NaN 57.0 14.1 
KTNB 36.20000 -81.65000 2013 08 03 12 00 00 24.0 5.658 315 NaN 53.0 13.7 
KTNB 36.20000 -81.65000 2013 08 03 13 00 00 24.6 4.115 292 NaN 51.0 13.9 
KTNB 36.20000 -81.65000 2013 08 03 14 00 00 25.0 4.630 292 NaN 49.0 13.6 
KTNB 36.20000 -81.65000 2013 08 03 15 00 00 25.0 5.144 292 NaN 47.0 13.0 
KTNB 36.20000 -81.65000 2013 08 03 16 00 00 24.7 5.658 315 NaN 50.0 13.6 
KTNB 36.20000 -81.65000 2013 08 03 17 00 00 23.5 5.144 315 NaN 59.0 15.0 
KTNB 36.20000 -81.65000 2013 08 03 18 00 00 23.0 5.144 315 NaN 63.0 15.6 
KTNB 36.20000 -81.65000 2013 08 03 19 00 00 22.0 5.144 292 NaN 69.0 16.0 
KTNB 36.20000 -81.65000 2013 08 03 20 00 00 21.0 3.601 270 NaN 74.0 16.2 
KTNB 36.20000 -81.65000 2013 08 03 21 00 00 20.5 3.601 270 NaN 78.0 16.5 
KTNB 36.20000 -81.65000 2013 08 03 22 00 00 20.2 3.086 270 NaN 80.0 16.7 
KTNB 36.20000 -81.65000 2013 08 03 23 00 00 20.1 2.572 270 NaN 82.0 17.0 
KTNB 36.20000 -81.65000 2013 08 04 00 00 00 19.7 2.058 270 NaN 83.0 16.7 
KTNB 36.20000 -81.65000 2013 08 04 01 00 00 20.1 3.086 270 NaN 83.0 17.1 
KTNB 36.20000 -81.65000 2013 08 04 02 00 00 20.1 4.630 292 NaN 82.0 17.0 
KTNB 36.20000 -81.65000 2013 08 04 03 00 00 19.5 4.115 292 1.3 96.0 18.9 
KTNB 36.20000 -81.65000 2013 08 04 04 00 00 19.3 2.572 270 0.3 98.0 19.0 
KTNB 36.20000 -81.65000 2013 08 04 05 00 00 19.1 3.086 270 NaN 96.0 18.5 
KTNB 36.20000 -81.65000 2013 08 04 06 00 00 18.8 3.601 292 NaN 95.0 18.0 
KTNB 36.20000 -81.65000 2013 08 04 07 00 00 19.0 2.572 270 NaN 89.0 17.2 
KTNB 36.20000 -81.65000 2013 08 04 08 00 00 19.6 4.115 270 NaN 77.0 15.5 
KTNB 36.20000 -81.65000 2013 08 04 09 00 00 21.1 5.658 315 NaN 64.0 14.0 
KTNB 36.20000 -81.65000 2013 08 04 10 00 00 21.6 4.630 338 NaN 57.0 12.7 
KTNB 36.20000 -81.65000 2013 08 04 11 00 00 22.6 5.144 338 NaN 52.0 12.3 
KTNB 36.20000 -81.65000 2013 08 04 12 00 00 23.6 6.687 292 NaN 40.0 NaN 
KTNB 36.20000 -81.65000 2013 08 04 13 00 00 23.7 7.716 292 NaN 40.0 NaN 
KTNB 36.20000 -81.65000 2013 08 04 14 00 00 23.8 8.230 292 NaN 42.0 10.2 
KTNB 36.20000 -81.65000 2013 08 04 15 00 00 24.1 7.202 315 NaN 35.0 NaN 
KTNB 36.20000 -81.65000 2013 08 04 16 00 00 24.1 6.173 292 NaN 39.0 NaN 
KTNB 36.20000 -81.65000 2013 08 04 17 00 00 23.9 3.601 292 NaN 40.0 NaN 
KTNB 36.20000 -81.65000 2013 08 04 18 00 00 22.6 3.601 0 NaN 45.0 10.2 
KTNB 36.20000 -81.65000 2013 08 04 19 00 00 21.6 1.543 292 NaN 54.0 12.0 
KTNB 36.20000 -81.65000 2013 08 04 20 00 00 17.1 0.000 400 NaN 79.0 13.5 
KTNB 36.20000 -81.65000 2013 08 04 21 00 00 16.0 0.000 400 NaN 93.0 14.8 
KTNB 36.20000 -81.65000 2013 08 04 22 00 00 15.2 0.000 400 NaN 96.0 14.5 
KTNB 36.20000 -81.65000 2013 08 04 23 00 00 14.6 0.000 400 NaN 97.0 14.2 
KTNB 36.20000 -81.65000 2013 08 05 00 00 00 14.5 0.000 400 NaN 99.0 14.4 
KTNB 36.20000 -81.65000 2013 08 05 01 00 00 14.7 0.000 400 NaN 99.0 14.6 
KTNB 36.20000 -81.65000 2013 08 05 02 00 00 14.9 0.000 400 NaN 98.0 14.6 
KTNB 36.20000 -81.65000 2013 08 05 03 00 00 14.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 05 04 00 00 13.6 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 05 05 00 00 13.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 05 06 00 00 12.6 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 05 07 00 00 14.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 05 08 00 00 16.0 0.000 400 NaN 93.0 14.9 
KTNB 36.20000 -81.65000 2013 08 05 09 00 00 18.5 1.543 67 NaN 69.0 12.8 
KTNB 36.20000 -81.65000 2013 08 05 10 00 00 20.7 0.000 400 NaN 60.0 12.6 
KTNB 36.20000 -81.65000 2013 08 05 11 00 00 22.1 4.115 135 NaN 65.0 15.1 
KTNB 36.20000 -81.65000 2013 08 05 12 00 00 23.3 3.086 180 NaN 62.0 15.7 
KTNB 36.20000 -81.65000 2013 08 05 13 00 00 23.2 2.058 135 NaN 63.0 15.8 
KTNB 36.20000 -81.65000 2013 08 05 14 00 00 24.5 2.572 225 NaN 57.0 15.3 
KTNB 36.20000 -81.65000 2013 08 05 15 00 00 23.4 2.572 202 NaN 62.0 15.6 
KTNB 36.20000 -81.65000 2013 08 05 16 00 00 23.3 2.572 157 NaN 64.0 16.1 
KTNB 36.20000 -81.65000 2013 08 05 17 00 00 22.9 3.086 180 NaN 66.0 16.1 
KTNB 36.20000 -81.65000 2013 08 05 18 00 00 21.7 1.543 180 NaN 74.0 16.9 
KTNB 36.20000 -81.65000 2013 08 05 19 00 00 21.1 0.000 400 NaN 78.0 17.1 
KTNB 36.20000 -81.65000 2013 08 05 20 00 00 19.6 0.000 400 NaN 93.0 18.5 
KTNB 36.20000 -81.65000 2013 08 05 21 00 00 18.6 0.000 400 NaN 99.0 18.5 
KTNB 36.20000 -81.65000 2013 08 05 22 00 00 18.6 0.000 400 NaN 99.0 18.5 
KTNB 36.20000 -81.65000 2013 08 05 23 00 00 18.7 2.572 180 NaN 98.0 18.4 
KTNB 36.20000 -81.65000 2013 08 06 00 00 00 18.7 1.543 157 NaN 96.0 18.0 
KTNB 36.20000 -81.65000 2013 08 06 01 00 00 18.9 1.543 225 NaN 95.0 18.0 
KTNB 36.20000 -81.65000 2013 08 06 02 00 00 18.2 0.000 400 NaN 98.0 17.8 
KTNB 36.20000 -81.65000 2013 08 06 03 00 00 19.0 2.058 202 NaN 94.0 18.0 
KTNB 36.20000 -81.65000 2013 08 06 04 00 00 19.0 1.543 270 NaN 91.0 17.5 
KTNB 36.20000 -81.65000 2013 08 06 05 00 00 17.6 0.000 400 NaN 96.0 17.0 
KTNB 36.20000 -81.65000 2013 08 06 06 00 00 16.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 06 07 00 00 17.6 0.000 400 NaN 99.0 17.5 
KTNB 36.20000 -81.65000 2013 08 06 08 00 00 19.3 0.000 400 NaN 89.0 17.5 
KTNB 36.20000 -81.65000 2013 08 06 09 00 00 21.1 3.601 270 NaN 62.0 13.5 
KTNB 36.20000 -81.65000 2013 08 06 10 00 00 22.3 4.115 292 NaN 57.0 13.5 
KTNB 36.20000 -81.65000 2013 08 06 11 00 00 22.9 4.115 292 NaN 54.0 13.0 
KTNB 36.20000 -81.65000 2013 08 06 12 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 08 06 13 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 08 06 14 00 00 NaN NaN NaN NaN NaN NaN 
KTNB 36.20000 -81.65000 2013 08 06 15 00 00 22.6 3.601 135 NaN 78.0 18.5 
KTNB 36.20000 -81.65000 2013 08 06 16 00 00 21.8 2.058 135 NaN 80.0 18.2 
KTNB 36.20000 -81.65000 2013 08 06 17 00 00 21.8 3.601 157 NaN 79.0 18.0 
KTNB 36.20000 -81.65000 2013 08 06 18 00 00 21.1 2.058 135 NaN 82.0 18.0 
KTNB 36.20000 -81.65000 2013 08 06 19 00 00 19.8 0.000 400 NaN 85.0 17.2 
KTNB 36.20000 -81.65000 2013 08 06 20 00 00 19.2 2.058 135 NaN 95.0 18.4 
KTNB 36.20000 -81.65000 2013 08 06 21 00 00 19.2 0.000 400 NaN 96.0 18.5 
KTNB 36.20000 -81.65000 2013 08 06 22 00 00 19.1 1.543 180 NaN 95.0 18.2 
KTNB 36.20000 -81.65000 2013 08 06 23 00 00 18.4 2.058 157 NaN 99.0 18.3 
KTNB 36.20000 -81.65000 2013 08 07 00 00 00 18.3 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 07 01 00 00 18.4 2.058 202 NaN 99.0 18.3 
KTNB 36.20000 -81.65000 2013 08 07 02 00 00 18.6 0.000 400 NaN 96.0 18.0 
KTNB 36.20000 -81.65000 2013 08 07 03 00 00 18.6 0.000 400 NaN 93.0 17.5 
KTNB 36.20000 -81.65000 2013 08 07 04 00 00 18.6 0.000 400 NaN 95.0 17.7 
KTNB 36.20000 -81.65000 2013 08 07 05 00 00 18.5 0.000 400 NaN 97.0 18.0 
KTNB 36.20000 -81.65000 2013 08 07 06 00 00 18.9 0.000 400 NaN 96.0 18.2 
KTNB 36.20000 -81.65000 2013 08 07 07 00 00 18.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 07 08 00 00 19.6 0.000 400 NaN 95.0 18.8 
KTNB 36.20000 -81.65000 2013 08 07 09 00 00 20.7 1.543 135 NaN 93.0 19.5 
KTNB 36.20000 -81.65000 2013 08 07 10 00 00 21.0 2.058 180 NaN 89.0 19.2 
KTNB 36.20000 -81.65000 2013 08 07 11 00 00 20.8 1.543 202 NaN 93.0 19.6 
KTNB 36.20000 -81.65000 2013 08 07 12 00 00 20.1 1.543 157 NaN 97.0 19.6 
KTNB 36.20000 -81.65000 2013 08 07 13 00 00 20.4 1.543 135 NaN 95.0 19.6 
KTNB 36.20000 -81.65000 2013 08 07 14 00 00 19.4 2.058 157 11.2 99.0 19.3 
KTNB 36.20000 -81.65000 2013 08 07 15 00 00 20.0 5.658 202 1.0 98.0 19.7 
KTNB 36.20000 -81.65000 2013 08 07 16 00 00 19.6 3.601 225 0.5 95.0 18.7 
KTNB 36.20000 -81.65000 2013 08 07 17 00 00 19.5 3.086 135 NaN 97.0 19.0 
KTNB 36.20000 -81.65000 2013 08 07 18 00 00 20.0 3.086 180 NaN 94.0 19.0 
KTNB 36.20000 -81.65000 2013 08 07 19 00 00 19.5 0.000 400 NaN 96.0 18.9 
KTNB 36.20000 -81.65000 2013 08 07 20 00 00 20.0 2.572 225 NaN 93.0 18.8 
KTNB 36.20000 -81.65000 2013 08 07 21 00 00 19.6 0.000 400 NaN 94.0 18.6 
KTNB 36.20000 -81.65000 2013 08 07 22 00 00 19.7 2.058 180 NaN 95.0 18.8 
KTNB 36.20000 -81.65000 2013 08 07 23 00 00 19.7 0.000 400 NaN 96.0 19.0 
KTNB 36.20000 -81.65000 2013 08 08 00 00 00 19.7 0.000 400 NaN 96.0 19.1 
KTNB 36.20000 -81.65000 2013 08 08 01 00 00 19.5 2.572 202 1.0 97.0 19.0 
KTNB 36.20000 -81.65000 2013 08 08 02 00 00 19.3 0.000 400 NaN 98.0 19.0 
KTNB 36.20000 -81.65000 2013 08 08 03 00 00 19.3 0.000 400 NaN 98.0 19.0 
KTNB 36.20000 -81.65000 2013 08 08 04 00 00 18.8 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 08 05 00 00 18.0 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 08 06 00 00 17.8 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 08 07 00 00 18.6 0.000 400 NaN 99.0 18.5 
KTNB 36.20000 -81.65000 2013 08 08 08 00 00 20.6 1.543 157 NaN 92.0 19.3 
KTNB 36.20000 -81.65000 2013 08 08 09 00 00 22.4 1.543 247 NaN 75.0 17.7 
KTNB 36.20000 -81.65000 2013 08 08 10 00 00 24.5 1.543 157 NaN 71.0 18.8 
KTNB 36.20000 -81.65000 2013 08 08 11 00 00 24.8 2.058 180 NaN 71.0 19.1 
KTNB 36.20000 -81.65000 2013 08 08 12 00 00 22.7 2.572 202 NaN 77.0 18.4 
KTNB 36.20000 -81.65000 2013 08 08 13 00 00 22.7 2.572 202 NaN 76.0 18.3 
KTNB 36.20000 -81.65000 2013 08 08 14 00 00 23.7 1.543 180 0.3 72.0 18.3 
KTNB 36.20000 -81.65000 2013 08 08 15 00 00 23.2 3.086 202 NaN 77.0 18.9 
KTNB 36.20000 -81.65000 2013 08 08 16 00 00 23.2 2.572 180 NaN 76.0 18.7 
KTNB 36.20000 -81.65000 2013 08 08 17 00 00 22.9 3.086 202 NaN 78.0 18.8 
KTNB 36.20000 -81.65000 2013 08 08 18 00 00 22.0 1.543 180 NaN 85.0 19.4 
KTNB 36.20000 -81.65000 2013 08 08 19 00 00 21.6 0.000 400 NaN 83.0 18.5 
KTNB 36.20000 -81.65000 2013 08 08 20 00 00 21.0 0.000 400 NaN 94.0 20.0 
KTNB 36.20000 -81.65000 2013 08 08 21 00 00 21.3 0.000 400 NaN 93.0 20.1 
KTNB 36.20000 -81.65000 2013 08 08 22 00 00 21.5 1.543 157 NaN 93.0 20.4 
KTNB 36.20000 -81.65000 2013 08 08 23 00 00 21.5 0.000 400 NaN 92.0 20.1 
KTNB 36.20000 -81.65000 2013 08 09 00 00 00 21.5 0.000 400 NaN 90.0 19.7 
KTNB 36.20000 -81.65000 2013 08 09 01 00 00 20.3 0.000 400 NaN 96.0 19.6 
KTNB 36.20000 -81.65000 2013 08 09 02 00 00 20.2 0.000 400 NaN 96.0 19.5 
KTNB 36.20000 -81.65000 2013 08 09 03 00 00 19.5 0.000 400 NaN 99.0 19.3 
KTNB 36.20000 -81.65000 2013 08 09 04 00 00 19.1 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 09 05 00 00 19.2 0.000 400 NaN 99.0 19.0 
KTNB 36.20000 -81.65000 2013 08 09 06 00 00 18.5 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 09 07 00 00 20.5 3.601 292 NaN 90.0 18.8 
KTNB 36.20000 -81.65000 2013 08 09 08 00 00 21.2 2.572 292 NaN 86.0 18.8 
KTNB 36.20000 -81.65000 2013 08 09 09 00 00 22.5 4.630 292 NaN 72.0 17.3 
KTNB 36.20000 -81.65000 2013 08 09 10 00 00 22.9 3.601 315 2.5 72.0 17.5 
KTNB 36.20000 -81.65000 2013 08 09 11 00 00 23.7 3.601 292 NaN 70.0 17.9 
KTNB 36.20000 -81.65000 2013 08 09 12 00 00 24.7 3.601 292 NaN 65.0 17.6 
KTNB 36.20000 -81.65000 2013 08 09 13 00 00 26.1 3.601 292 NaN 60.0 17.6 
KTNB 36.20000 -81.65000 2013 08 09 14 00 00 26.1 4.115 292 NaN 61.0 17.9 
KTNB 36.20000 -81.65000 2013 08 09 15 00 00 26.3 1.543 270 NaN 59.0 17.6 
KTNB 36.20000 -81.65000 2013 08 09 16 00 00 21.9 6.687 202 2.5 85.0 19.3 
KTNB 36.20000 -81.65000 2013 08 09 17 00 00 20.6 2.058 315 14.5 NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 09 18 00 00 21.8 0.000 400 0.3 93.0 20.7 
KTNB 36.20000 -81.65000 2013 08 09 19 00 00 21.2 0.000 400 NaN 99.0 21.1 
KTNB 36.20000 -81.65000 2013 08 09 20 00 00 20.5 0.000 400 NaN 98.0 20.1 
KTNB 36.20000 -81.65000 2013 08 09 21 00 00 20.3 0.000 400 NaN 98.0 20.0 
KTNB 36.20000 -81.65000 2013 08 09 22 00 00 19.8 0.000 400 NaN 99.0 19.7 
KTNB 36.20000 -81.65000 2013 08 09 23 00 00 19.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 10 00 00 00 19.6 0.000 400 NaN 98.0 19.2 
KTNB 36.20000 -81.65000 2013 08 10 01 00 00 19.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 10 02 00 00 18.9 0.000 400 NaN 99.0 18.8 
KTNB 36.20000 -81.65000 2013 08 10 03 00 00 18.2 0.000 400 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 10 04 00 00 18.7 2.058 270 NaN NaN 100.0 
KTNB 36.20000 -81.65000 2013 08 10 05 00 00 20.1 2.058 270 NaN 96.0 19.5 
KTNB 36.20000 -81.65000 2013 08 10 06 00 00 20.3 4.115 270 NaN 95.0 19.5 
KTNB 36.20000 -81.65000 2013 08 10 07 00 00 20.9 3.601 270 NaN 93.0 19.7 
KTNB 36.20000 -81.65000 2013 08 10 08 00 00 22.0 5.144 270 NaN 88.0 20.0 
KTNB 36.20000 -81.65000 2013 08 10 09 00 00 23.0 4.630 270 NaN 84.0 20.1 
KTNB 36.20000 -81.65000 2013 08 10 10 00 00 24.4 5.658 270 NaN 71.0 18.7 
KTNB 36.20000 -81.65000 2013 08 10 11 00 00 21.9 4.115 292 0.3 79.0 18.1 
KTNB 36.20000 -81.65000 2013 08 10 12 00 00 24.4 9.774 315 NaN 69.0 18.4 
KTNB 36.20000 -81.65000 2013 08 10 13 00 00 25.7 3.601 315 NaN 63.0 18.1 
